id,race_id,driver_id,constructor_id,grid_position,finish_position,position_text,points,laps,status,fastest_lap_time
4694,227,600,170,17,15,15,0.0,57,+1 Lap,1:27.867
4695,227,742,77,19,16,16,0.0,57,+1 Lap,1:28.780
4696,227,789,200,14,17,17,0.0,57,+1 Lap,1:28.180
4697,227,103,200,18,18,R,0.0,24,Suspension,1:28.745
4698,227,539,212,16,19,R,0.0,1,Collision,
4699,227,247,77,20,20,R,0.0,,Collision,
4700,228,331,135,3,1,1,10.0,76,Finished,1:18.510
4701,228,419,20,5,2,2,8.0,76,Finished,1:17.933
4702,228,496,73,1,3,3,6.0,76,Finished,1:17.886
4703,228,806,169,9,4,4,5.0,76,Finished,1:19.036
4704,228,789,200,19,5,5,4.0,76,Finished,1:18.787
4705,228,53,87,14,6,6,3.0,76,Finished,1:19.574
4706,228,539,212,13,7,7,2.0,76,Finished,1:19.910
4707,228,416,135,4,8,8,1.0,76,Finished,1:17.282
4708,228,665,73,2,9,9,0.0,76,Finished,1:16.689
4709,228,17,170,7,10,10,0.0,75,+1 Lap,1:17.869
4710,228,137,87,11,11,11,0.0,75,+1 Lap,1:19.582
4711,228,300,201,10,12,12,0.0,75,+1 Lap,1:19.618
4712,228,774,201,8,13,13,0.0,75,+1 Lap,1:19.830
4713,228,346,20,12,14,14,0.0,72,+4 Laps,1:20.251
4714,228,742,77,18,15,R,0.0,67,Collision,1:22.039
4715,228,652,212,6,16,R,0.0,59,Accident,1:21.270
4716,228,600,170,17,17,R,0.0,47,Accident,1:31.187
4717,228,247,77,20,18,R,0.0,36,Gearbox,1:32.849
4718,228,182,169,15,19,R,0.0,7,Accident,1:42.112
4719,228,103,200,16,20,R,0.0,7,Collision,1:41.150
4720,229,419,20,2,1,1,10.0,70,Finished,1:17.539
4721,229,346,20,8,2,2,8.0,70,Finished,1:17.430
4722,229,182,169,13,3,3,6.0,70,Finished,1:18.085
4723,229,300,201,11,4,4,5.0,70,Finished,1:19.087
4724,229,496,73,6,5,5,4.0,70,Finished,1:18.006
4725,229,774,201,14,6,6,3.0,70,Finished,1:18.870
4726,229,53,87,9,7,7,2.0,70,Finished,1:18.301
4727,229,789,200,19,8,8,1.0,70,Finished,1:18.532
4728,229,416,135,7,9,9,0.0,70,Finished,1:18.462
4729,229,652,212,5,10,10,0.0,70,Finished,1:17.977
4730,229,137,87,20,11,11,0.0,70,Finished,1:19.352
4731,229,806,169,10,12,12,0.0,70,Finished,1:18.201
4732,229,103,200,18,13,13,0.0,69,+1 Lap,1:18.620
4733,229,247,77,17,14,R,0.0,51,Spun off,1:19.066
4734,229,539,212,12,15,R,0.0,46,Accident,1:18.784
4735,229,17,170,4,16,R,0.0,44,Spun off,1:18.225
4736,229,600,170,15,17,R,0.0,43,Brakes,1:19.239
4737,229,665,73,3,18,R,0.0,19,Collision,1:17.387
4738,229,331,135,1,19,R,0.0,19,Collision,1:17.506
4739,229,742,77,16,20,R,0.0,13,Gearbox,1:20.666
4740,230,496,73,2,1,1,10.0,70,Finished,1:16.729
4741,230,665,73,1,2,2,8.0,70,Finished,1:16.630
4742,230,774,201,4,3,3,6.0,70,Finished,1:17.567
4743,230,416,135,10,4,4,5.0,70,Finished,1:17.134
4744,230,419,20,5,5,5,4.0,70,Finished,1:17.172
4745,230,806,169,6,6,6,3.0,70,Finished,1:17.507
4746,230,600,170,9,7,7,2.0,70,Finished,1:17.758
4747,230,17,170,3,8,8,1.0,70,Finished,1:17.641
4748,230,182,169,7,9,9,0.0,70,Finished,1:17.818
4749,230,331,135,13,10,10,0.0,70,Finished,1:17.453
4750,230,300,201,8,11,11,0.0,70,Finished,1:17.836
4751,230,789,200,12,12,12,0.0,70,Finished,1:17.760
4752,230,346,20,11,13,13,0.0,70,Finished,1:17.716
4753,230,53,87,20,14,14,0.0,69,+1 Lap,1:17.969
4754,230,539,212,15,15,15,0.0,69,+1 Lap,1:18.054
4755,230,652,212,19,16,16,0.0,69,+1 Lap,1:18.311
4756,230,103,200,14,17,17,0.0,69,+1 Lap,1:18.216
4757,230,247,77,17,18,18,0.0,69,+1 Lap,1:18.557
4758,230,742,77,18,19,19,0.0,69,+1 Lap,1:18.462
4759,230,137,87,16,20,R,0.0,16,Collision,1:20.876
4760,231,331,135,4,1,1,10.0,60,Finished,1:32.817
4761,231,346,20,5,2,2,8.0,60,Finished,1:32.719
4762,231,53,87,16,3,3,6.0,60,Finished,1:33.386
4763,231,665,73,3,4,4,5.0,59,+1 Lap,1:32.150
4764,231,416,135,1,5,5,4.0,59,+1 Lap,1:33.130
4765,231,17,170,6,6,6,3.0,59,+1 Lap,1:33.133
4766,231,774,201,14,7,7,2.0,59,+1 Lap,1:33.808
4767,231,539,212,15,8,8,1.0,59,+1 Lap,1:34.277
4768,231,652,212,20,9,9,0.0,59,+1 Lap,1:34.797
4769,231,806,169,2,10,10,0.0,59,+1 Lap,1:32.952
4770,231,103,200,13,11,11,0.0,59,+1 Lap,1:33.367
4771,231,300,201,12,12,12,0.0,59,+1 Lap,1:34.610
4772,231,496,73,9,13,13,0.0,58,+2 Laps,1:33.257
4773,231,419,20,10,14,R,0.0,39,Spun off,1:33.539
4774,231,137,87,17,15,R,0.0,38,Spun off,1:33.376
4775,231,600,170,7,16,R,0.0,35,Spun off,1:33.203
4776,231,247,77,19,17,R,0.0,16,Spun off,1:34.930
4777,231,742,77,18,18,R,0.0,10,Spun off,1:38.160
4778,231,789,200,8,19,R,0.0,,Collision,
4779,231,182,169,11,20,R,0.0,,Collision,
4780,232,331,135,1,1,1,10.0,67,Finished,1:16.039
4781,232,600,170,17,2,2,8.0,67,Finished,1:16.910
4782,232,496,73,2,3,3,6.0,67,Finished,1:16.502
4783,232,346,20,12,4,4,5.0,67,Finished,1:15.987
4784,232,416,135,3,5,5,4.0,67,Finished,1:16.495
4785,232,665,73,6,6,6,3.0,67,Finished,1:16.342
4786,232,419,20,7,7,7,2.0,67,Finished,1:16.610
4787,232,789,200,9,8,8,1.0,67,Finished,1:16.772
4788,232,774,201,4,9,9,0.0,67,Finished,1:17.023
4789,232,652,212,13,10,10,0.0,67,Finished,1:17.380
4790,232,17,170,5,11,11,0.0,67,Finished,1:17.115
4791,232,103,200,15,12,12,0.0,67,Finished,1:16.969
4792,232,182,169,10,13,13,0.0,67,Finished,1:16.994
4793,232,539,212,16,14,14,0.0,67,Finished,1:17.691
4794,232,742,77,19,15,15,0.0,67,Finished,1:17.889
4795,232,247,77,20,16,16,0.0,67,Finished,1:18.208
4796,232,137,87,14,17,17,0.0,66,+1 Lap,1:17.636
4797,232,53,87,18,18,R,0.0,50,Collision,1:17.986
4798,232,806,169,8,19,R,0.0,40,Engine,1:17.206
4799,232,300,201,11,20,R,0.0,35,Suspension,1:16.712
4800,233,416,135,2,1,1,10.0,70,Finished,1:21.753
4801,233,300,201,5,2,2,8.0,70,Finished,1:21.671
4802,233,665,73,6,3,3,6.0,70,Finished,1:21.195
4803,233,17,170,7,4,4,5.0,70,Finished,1:21.793
4804,233,331,135,1,5,5,4.0,70,Finished,1:21.493
4805,233,600,170,10,6,6,3.0,70,Finished,1:21.537
4806,233,774,201,9,7,7,2.0,70,Finished,1:21.638
4807,233,419,20,4,8,8,1.0,70,Finished,1:21.941
4808,233,806,169,8,9,9,0.0,70,Finished,1:22.125
4809,233,346,20,15,10,10,0.0,70,Finished,1:22.183
4810,233,182,169,13,11,11,0.0,70,Finished,1:22.732
4811,233,137,87,12,12,12,0.0,69,+1 Lap,1:22.397
4812,233,539,212,16,13,13,0.0,69,+1 Lap,1:23.307
4813,233,652,212,14,14,14,0.0,69,+1 Lap,1:22.397
4814,233,247,77,18,15,15,0.0,69,+1 Lap,1:22.641
4815,233,53,87,17,16,16,0.0,68,+2 Laps,1:22.436
4816,233,496,73,3,17,17,0.0,67,Engine,1:21.355
4817,233,103,200,19,18,18,0.0,67,+3 Laps,1:23.220
4818,233,742,77,20,19,R,0.0,62,Brakes,1:23.650
4819,233,789,200,11,20,R,0.0,22,Overheating,1:24.222
4820,234,496,73,1,1,1,10.0,57,Finished,1:38.708
4821,234,331,135,2,2,2,8.0,57,Finished,1:38.884
4822,234,419,20,3,3,3,6.0,57,Finished,1:39.330
4823,234,416,135,5,4,4,5.0,57,Finished,1:39.112
4824,234,774,201,7,5,5,4.0,57,Finished,1:39.657
4825,234,789,200,6,6,6,3.0,57,Finished,1:39.485
4826,234,300,201,13,7,7,2.0,57,Finished,1:39.535
4827,234,652,212,9,8,8,1.0,57,Finished,1:39.577
4828,234,346,20,8,9,9,0.0,57,Finished,1:39.526
4829,234,103,200,10,10,10,0.0,57,Finished,1:39.639
4830,234,600,170,15,11,11,0.0,57,Finished,1:39.544
4831,234,806,169,14,12,12,0.0,56,+1 Lap,1:40.264
4832,234,137,87,16,13,13,0.0,56,+1 Lap,1:40.763
4833,234,247,77,18,14,14,0.0,56,+1 Lap,1:40.353
4834,234,539,212,11,15,15,0.0,56,+1 Lap,1:39.803
4835,234,53,87,19,16,16,0.0,56,+1 Lap,1:40.593
4836,234,182,169,17,17,17,0.0,56,+1 Lap,1:40.978
4837,234,665,73,4,18,R,0.0,45,Engine,1:39.424
4838,234,742,77,20,19,R,0.0,41,Accident,1:40.661
4839,234,17,170,12,20,R,0.0,,Collision,
4840,235,496,73,2,1,1,10.0,44,Finished,1:48.222
4841,235,346,20,5,2,2,8.0,44,Finished,1:49.067
4842,235,331,135,1,3,3,6.0,44,Finished,1:48.135
4843,235,17,170,6,4,4,5.0,44,Finished,1:49.238
4844,235,789,200,10,5,5,4.0,44,Finished,1:49.086
4845,235,419,20,8,6,6,3.0,44,Finished,1:48.965
4846,235,103,200,9,7,7,2.0,44,Finished,1:49.002
4847,235,806,169,7,8,8,1.0,44,Finished,1:49.515
4848,235,300,201,13,9,9,0.0,44,Finished,1:50.255
4849,235,416,135,3,10,10,0.0,43,Gearbox,1:48.223
4850,235,182,169,14,11,11,0.0,43,+1 Lap,1:50.177
4851,235,652,212,15,12,12,0.0,43,+1 Lap,1:50.656
4852,235,742,77,18,13,13,0.0,43,+1 Lap,1:50.487
4853,235,539,212,19,14,14,0.0,43,+1 Lap,1:50.970
4854,235,137,87,17,15,15,0.0,43,+1 Lap,1:50.671
4855,235,774,201,11,16,16,0.0,43,+1 Lap,1:50.543
4856,235,247,77,20,17,17,0.0,43,+1 Lap,1:51.701
4857,235,665,73,4,18,18,0.0,42,Spun off,1:47.930
4858,235,53,87,16,19,R,0.0,19,Gearbox,1:52.072
4859,235,600,170,12,20,R,0.0,13,Spun off,1:51.118
4860,236,789,200,1,1,1,10.0,53,Finished,1:30.510
4861,236,416,135,2,2,2,8.0,53,Finished,1:30.300
4862,236,419,20,11,3,3,6.0,53,Finished,1:30.298
4863,236,17,170,8,4,4,5.0,53,Finished,1:29.961
4864,236,346,20,10,5,5,4.0,53,Finished,1:29.807
4865,236,496,73,6,6,6,3.0,53,Finished,1:29.696
4866,236,331,135,15,7,7,2.0,53,Finished,1:29.721
4867,236,806,169,3,8,8,1.0,53,Finished,1:29.681
4868,236,665,73,14,9,9,0.0,53,Finished,1:28.047
4869,236,600,170,17,10,10,0.0,53,Finished,1:30.918
4870,236,300,201,9,11,11,0.0,53,Finished,1:29.948
4871,236,539,212,18,12,12,0.0,53,Finished,1:30.215
4872,236,774,201,7,13,13,0.0,53,Finished,1:30.853
4873,236,652,212,5,14,14,0.0,53,Finished,1:30.019
4874,236,137,87,19,15,15,0.0,53,Finished,1:29.827
4875,236,182,169,13,16,16,0.0,52,+1 Lap,1:32.459
4876,236,53,87,16,17,17,0.0,52,+1 Lap,1:33.918
4877,236,103,200,4,18,18,0.0,52,+1 Lap,1:29.258
4878,236,742,77,20,19,19,0.0,51,+2 Laps,1:33.458
4879,236,247,77,12,20,R,0.0,11,Accident,1:37.304
4880,237,17,170,15,1,1,10.0,61,Finished,1:45.768
4881,237,652,212,8,2,2,8.0,61,Finished,1:46.454
4882,237,331,135,2,3,3,6.0,61,Finished,1:46.072
4883,237,300,201,7,4,4,5.0,61,Finished,1:47.044
4884,237,789,200,6,5,5,4.0,61,Finished,1:47.271
4885,237,346,20,9,6,6,3.0,61,Finished,1:47.306
4886,237,182,169,14,7,7,2.0,61,Finished,1:47.562
4887,237,539,212,10,8,8,1.0,61,Finished,1:47.287
4888,237,137,87,12,9,9,0.0,61,Finished,1:48.128
4889,237,416,135,5,10,10,0.0,61,Finished,1:47.337
4890,237,419,20,4,11,11,0.0,61,Finished,1:46.899
4891,237,103,200,17,12,12,0.0,61,Finished,1:47.820
4892,237,496,73,1,13,13,0.0,61,Finished,1:45.757
4893,237,247,77,20,14,14,0.0,61,Finished,1:49.101
4894,237,665,73,3,15,15,0.0,57,Accident,1:45.599
4895,237,774,201,11,16,R,0.0,50,Hydraulics,1:46.972
4896,237,742,77,19,17,R,0.0,49,Accident,1:49.270
4897,237,806,169,13,18,R,0.0,29,Transmission,1:49.183
4898,237,53,87,18,19,R,0.0,14,Mechanical,1:50.320
4899,237,600,170,16,20,R,0.0,13,Accident,1:50.449
4900,238,17,170,4,1,1,10.0,67,Finished,1:19.101
4901,238,419,20,6,2,2,8.0,67,Finished,1:19.292
4902,238,665,73,2,3,3,6.0,67,Finished,1:18.995
4903,238,600,170,12,4,4,5.0,67,Finished,1:19.199
4904,238,774,201,7,5,5,4.0,67,Finished,1:19.524
4905,238,789,200,9,6,6,3.0,67,Finished,1:19.617
4906,238,496,73,5,7,7,2.0,67,Finished,1:18.426
4907,238,806,169,13,8,8,1.0,67,Finished,1:19.820
4908,238,346,20,16,9,9,0.0,67,Finished,1:19.461
4909,238,103,200,10,10,10,0.0,67,Finished,1:19.262
4910,238,652,212,15,11,11,0.0,67,Finished,1:19.531
4911,238,331,135,1,12,12,0.0,67,Finished,1:19.560
4912,238,53,87,17,13,13,0.0,66,+1 Lap,1:20.575
4913,238,137,87,18,14,14,0.0,66,+1 Lap,1:20.849
4914,238,539,212,14,15,15,0.0,66,+1 Lap,1:20.364
4915,238,247,77,20,16,R,0.0,21,Gearbox,1:21.577
4916,238,416,135,3,17,R,0.0,16,Engine,1:19.258
4917,238,742,77,19,18,R,0.0,8,Tyre,1:21.189
4918,238,300,201,8,19,R,0.0,6,Driver Seat,1:20.254
4919,238,182,169,11,20,R,0.0,,Collision,
4920,239,331,135,1,1,1,10.0,56,Finished,1:36.325
4921,239,496,73,3,2,2,8.0,56,Finished,1:36.591
4922,239,665,73,2,3,3,6.0,56,Finished,1:36.483
4923,239,17,170,4,4,4,5.0,56,Finished,1:36.659
4924,239,346,20,9,5,5,4.0,56,Finished,1:36.498
4925,239,419,20,11,6,6,3.0,56,Finished,1:36.854
4926,239,300,201,12,7,7,2.0,56,Finished,1:36.727
4927,239,600,170,10,8,8,1.0,56,Finished,1:36.996
4928,239,789,200,6,9,9,0.0,56,Finished,1:37.212
4929,239,182,169,15,10,10,0.0,56,Finished,1:37.753
4930,239,53,87,13,11,11,0.0,56,Finished,1:37.845
4931,239,539,212,17,12,12,0.0,56,Finished,1:38.019
4932,239,103,200,8,13,13,0.0,56,Finished,1:37.452
4933,239,806,169,16,14,14,0.0,56,Finished,1:37.680
4934,239,652,212,14,15,15,0.0,55,+1 Lap,1:37.246
4935,239,137,87,18,16,16,0.0,55,+1 Lap,1:37.773
4936,239,247,77,20,17,17,0.0,55,+1 Lap,1:38.372
4937,239,416,135,5,18,R,0.0,49,Hydraulics,1:37.302
4938,239,742,77,19,19,R,0.0,13,Engine,1:39.683
4939,239,774,201,7,20,R,0.0,2,Collision,2:39.612
4940,240,496,73,1,1,1,10.0,71,Finished,1:13.736
4941,240,17,170,6,2,2,8.0,71,Finished,1:14.229
4942,240,665,73,3,3,3,6.0,71,Finished,1:14.117
4943,240,789,200,7,4,4,5.0,71,Finished,1:14.214
4944,240,331,135,4,5,5,4.0,71,Finished,1:14.159
4945,240,300,201,10,6,6,3.0,71,Finished,1:14.057
4946,240,416,135,5,7,7,2.0,71,Finished,1:14.207
4947,240,774,201,2,8,8,1.0,71,Finished,1:14.167
4948,240,806,169,12,9,9,0.0,71,Finished,1:15.033
4949,240,346,20,8,10,10,0.0,70,+1 Lap,1:14.652
4950,240,419,20,13,11,11,0.0,70,+1 Lap,1:14.375
4951,240,652,212,18,12,12,0.0,70,+1 Lap,1:14.934
4952,240,137,87,17,13,13,0.0,70,+1 Lap,1:14.759
4953,240,103,200,9,14,14,0.0,70,+1 Lap,1:14.951
4954,240,53,87,15,15,15,0.0,70,+1 Lap,1:15.414
4955,240,742,77,20,16,16,0.0,69,+2 Laps,1:15.773
4956,240,539,212,16,17,17,0.0,69,+2 Laps,1:15.865
4957,240,247,77,19,18,18,0.0,69,+2 Laps,1:15.212
4958,240,600,170,11,19,R,0.0,,Accident,
4959,240,182,169,14,20,R,0.0,,Collision,
4960,241,137,28,1,1,1,10.0,58,Finished,1:28.020
4961,241,53,28,2,2,2,8.0,58,Finished,1:29.066
4962,241,774,201,20,3,3,6.0,58,Finished,1:28.916
4963,241,300,201,19,4,4,5.0,58,Finished,1:28.416
4964,241,17,170,10,5,5,4.0,58,Finished,1:28.712
4965,241,652,212,5,6,6,3.0,58,Finished,1:27.706
4966,241,132,200,13,7,7,2.0,58,Finished,1:29.230
4967,241,103,200,17,8,8,1.0,58,Finished,1:29.823
4968,241,742,77,16,9,9,0.0,58,Finished,1:28.943
4969,241,346,20,9,10,10,0.0,58,Finished,1:28.283
4970,241,247,77,15,11,11,0.0,58,Finished,1:29.005
4971,241,806,169,8,12,12,0.0,57,+1 Lap,1:28.508
4972,241,789,169,3,13,13,0.0,56,Collision,1:28.140
4973,241,419,20,4,14,14,0.0,55,Collision,1:27.988
4974,241,665,73,7,15,15,0.0,55,Differential,1:28.488
4975,241,496,73,6,16,R,0.0,45,Suspension,1:29.141
4976,241,600,170,14,17,R,0.0,24,Spun off,1:30.502
4977,241,539,212,11,18,R,0.0,17,Accident,1:29.923
4978,241,416,135,12,19,R,0.0,,Collision,
4979,241,331,135,18,20,D,0.0,58,Disqualified,1:29.020
4980,242,137,28,1,1,1,5.0,31,Finished,1:36.641
4981,242,346,20,10,2,2,4.0,31,Finished,1:39.084
4982,242,300,201,3,3,3,3.0,31,Finished,1:39.406
4983,242,774,201,2,4,4,2.5,31,Finished,1:37.591
4984,242,53,28,8,5,5,2.0,31,Finished,1:37.484
4985,242,806,169,5,6,6,1.5,31,Finished,1:37.672
4986,242,331,135,12,7,7,1.0,31,Finished,1:39.141
4987,242,652,212,4,8,8,0.5,31,Finished,1:37.598
4988,242,496,73,16,9,9,0.0,31,Finished,1:39.250
4989,242,103,200,15,10,10,0.0,31,Finished,1:39.242
4990,242,17,170,9,11,11,0.0,31,+1 Lap,1:39.006
4991,242,539,212,11,12,12,0.0,31,+1 Lap,1:39.387
4992,242,600,170,17,13,13,0.0,31,+1 Lap,1:39.268
4993,242,665,73,7,14,14,0.0,31,+1 Lap,1:38.453
4994,242,789,169,13,15,15,0.0,30,Spun off,1:38.427
4995,242,132,200,20,16,16,0.0,30,Spun off,1:38.938
4996,242,742,77,19,17,17,0.0,30,+1 Lap,1:39.464
4997,242,247,77,18,18,18,0.0,29,Spun off,1:39.407
4998,242,419,20,6,19,R,0.0,1,Engine,
4999,242,416,135,14,20,R,0.0,,Spun off,
5000,243,789,169,1,1,1,10.0,56,Finished,1:52.627
5001,243,806,169,3,2,2,8.0,56,Finished,1:52.980
5002,243,137,28,5,3,3,6.0,56,Finished,1:53.546
5003,243,53,28,4,4,4,5.0,56,Finished,1:52.592
5004,243,416,135,12,5,5,4.0,56,Finished,1:54.516
5005,243,331,135,9,6,6,3.0,56,Finished,1:54.665
5006,243,300,201,19,7,7,2.0,56,Finished,1:52.703
5007,243,132,200,10,8,8,1.0,56,Finished,1:54.590
5008,243,17,170,2,9,9,0.0,56,Finished,1:54.481
5009,243,665,73,8,10,10,0.0,56,Finished,1:55.396
5010,243,103,200,15,11,11,0.0,56,Finished,1:53.474
5011,243,346,20,11,12,12,0.0,56,Finished,1:54.158
5012,243,419,20,17,13,13,0.0,56,Finished,1:55.350
5013,243,247,77,20,14,14,0.0,55,+1 Lap,1:56.239
5014,243,652,212,7,15,15,0.0,55,+1 Lap,1:54.243
5015,243,600,170,16,16,16,0.0,54,+2 Laps,1:55.535
5016,243,742,77,18,17,17,0.0,50,Spun off,1:54.777
5017,243,539,212,14,18,R,0.0,43,Retired,1:56.167
5018,243,496,73,13,19,R,0.0,20,Electronics,1:56.484
5019,243,774,201,6,20,R,0.0,18,Collision,2:00.330
5020,244,137,28,4,1,1,10.0,57,Finished,1:34.588
5021,244,789,169,3,2,2,8.0,57,Finished,1:34.756
5022,244,774,201,1,3,3,6.0,57,Finished,1:34.556
5023,244,331,135,5,4,4,5.0,57,Finished,1:34.915
5024,244,53,28,6,5,5,4.0,57,Finished,1:34.901
5025,244,665,73,10,6,6,3.0,57,Finished,1:35.498
5026,244,300,201,2,7,7,2.0,57,Finished,1:34.574
5027,244,17,170,7,8,8,1.0,57,Finished,1:35.722
5028,244,652,212,9,9,9,0.0,57,Finished,1:35.816
5029,244,600,170,15,10,10,0.0,57,Finished,1:35.441
5030,244,806,169,18,11,11,0.0,57,Finished,1:35.165
5031,244,416,135,11,12,12,0.0,57,Finished,1:35.520
5032,244,103,200,20,13,13,0.0,57,Finished,1:35.410
5033,244,496,73,8,14,14,0.0,56,+1 Lap,1:35.065
5034,244,247,77,17,15,15,0.0,56,+1 Lap,1:36.376
5035,244,742,77,19,16,16,0.0,56,+1 Lap,1:36.219
5036,244,132,200,16,17,17,0.0,56,+1 Lap,1:36.473
5037,244,419,20,13,18,18,0.0,56,+1 Lap,1:35.706
5038,244,346,20,14,19,19,0.0,56,+1 Lap,1:35.924
5039,244,539,212,12,20,R,0.0,48,Oil pressure,1:36.153
5040,245,137,28,1,1,1,10.0,66,Finished,1:22.899
5041,245,53,28,3,2,2,8.0,66,Finished,1:22.762
5042,245,806,169,5,3,3,6.0,66,Finished,1:23.112
5043,245,789,169,2,4,4,5.0,66,Finished,1:23.090
5044,245,17,170,8,5,5,4.0,66,Finished,1:23.420
5045,245,496,73,4,6,6,3.0,66,Finished,1:23.089
5046,245,346,20,13,7,7,2.0,66,Finished,1:23.878
5047,245,652,212,9,8,8,1.0,66,Finished,1:23.621
5048,245,331,135,14,9,9,0.0,65,+1 Lap,1:23.839
5049,245,300,201,6,10,10,0.0,65,+1 Lap,1:24.134
5050,245,419,20,10,11,11,0.0,65,+1 Lap,1:24.078
5051,245,600,170,12,12,12,0.0,65,+1 Lap,1:24.286
5052,245,539,212,11,13,13,0.0,65,+1 Lap,1:24.155
5053,245,247,77,20,14,14,0.0,65,+1 Lap,1:23.796
5054,245,665,73,16,15,R,0.0,17,Hydraulics,1:24.490
5055,245,416,135,18,16,R,0.0,7,Gearbox,1:28.719
5056,245,774,201,7,17,R,0.0,,Collision,
5057,245,132,200,15,18,R,0.0,,Collision,
5058,245,103,200,17,19,R,0.0,,Collision,
5059,245,742,77,19,20,R,0.0,,Collision,
5060,246,137,28,1,1,1,10.0,78,Finished,1:15.190
5061,246,53,28,3,2,2,8.0,78,Finished,1:15.685
5062,246,665,73,2,3,3,6.0,78,Finished,1:15.382
5063,246,496,73,5,4,4,5.0,78,Finished,1:15.154
5064,246,806,169,8,5,5,4.0,78,Finished,1:15.321
5065,246,652,212,6,6,6,3.0,78,Finished,1:15.772
5066,246,17,170,9,7,7,2.0,78,Finished,1:15.371
5067,246,103,200,14,8,8,1.0,78,Finished,1:16.178
5068,246,247,77,13,9,9,0.0,78,Finished,1:16.419
5069,246,300,201,20,10,10,0.0,77,+1 Lap,1:16.066
5070,246,346,20,16,11,11,0.0,77,+1 Lap,1:16.268
5071,246,331,135,19,12,12,0.0,77,+1 Lap,1:15.706
5072,246,774,201,18,13,13,0.0,77,+1 Lap,1:16.011
5073,246,742,77,15,14,14,0.0,77,+1 Lap,1:16.245
5074,246,539,212,10,15,15,0.0,76,Accident,1:15.792
5075,246,416,135,7,16,R,0.0,51,Accident,1:15.672
5076,246,419,20,17,17,R,0.0,28,Brakes,1:17.558
5077,246,789,169,4,18,R,0.0,15,Accident,1:17.634
5078,246,600,170,12,19,R,0.0,10,Collision,1:18.514
5079,246,132,200,11,20,R,0.0,10,Collision,1:18.582
5080,247,137,28,2,1,1,10.0,58,Finished,1:27.579
5081,247,806,169,4,2,2,8.0,58,Finished,1:27.809
5082,247,789,169,1,3,3,6.0,58,Finished,1:27.622
5083,247,774,201,5,4,4,5.0,58,Finished,1:27.868
5084,247,652,212,9,5,5,4.0,58,Finished,1:28.222
5085,247,496,73,7,6,6,3.0,58,Finished,1:28.176
5086,247,419,20,10,7,7,2.0,58,Finished,1:28.008
5087,247,300,201,13,8,8,1.0,58,Finished,1:27.883
5088,247,665,73,6,9,9,0.0,58,Finished,1:28.061
5089,247,17,170,8,10,10,0.0,58,Finished,1:28.389
5090,247,346,20,11,11,11,0.0,58,Finished,1:28.214
5091,247,539,212,12,12,12,0.0,58,Finished,1:27.988
5092,247,331,135,16,13,13,0.0,58,Finished,1:28.562
5093,247,416,135,14,14,14,0.0,57,+1 Lap,1:29.174
5094,247,132,200,18,15,15,0.0,57,+1 Lap,1:28.624
5095,247,600,170,17,16,16,0.0,57,+1 Lap,1:28.340
5096,247,742,77,15,17,17,0.0,57,+1 Lap,1:29.192
5097,247,103,200,20,18,18,0.0,57,+1 Lap,1:29.022
5098,247,53,28,3,19,R,0.0,47,Gearbox,1:28.526
5099,247,247,77,19,20,R,0.0,4,Brakes,1:34.070
5100,248,789,169,1,1,1,10.0,60,Finished,1:20.735
5101,248,806,169,3,2,2,8.0,60,Finished,1:20.915
5102,248,53,28,2,3,3,6.0,60,Finished,1:21.429
5103,248,496,73,11,4,4,5.0,60,Finished,1:21.509
5104,248,652,212,7,5,5,4.0,60,Finished,1:21.054
5105,248,137,28,6,6,6,3.0,60,Finished,1:21.189
5106,248,774,201,4,7,7,2.0,60,Finished,1:21.806
5107,248,665,73,9,8,8,1.0,60,Finished,1:21.656
5108,248,300,201,8,9,9,0.0,60,Finished,1:21.671
5109,248,247,77,16,10,10,0.0,60,Finished,1:21.810
5110,248,539,212,5,11,11,0.0,60,Finished,1:21.845
5111,248,600,170,14,12,12,0.0,59,+1 Lap,1:22.505
5112,248,419,20,12,13,13,0.0,59,+1 Lap,1:22.182
5113,248,17,170,10,14,14,0.0,59,+1 Lap,1:21.852
5114,248,346,20,15,15,15,0.0,59,+1 Lap,1:21.956
5115,248,331,135,18,16,16,0.0,59,+1 Lap,1:22.576
5116,248,742,77,20,17,17,0.0,59,+1 Lap,1:23.475
5117,248,132,200,19,18,18,0.0,59,+1 Lap,1:22.711
5118,248,103,200,17,19,R,0.0,37,Collision,1:22.466
5119,248,416,135,13,20,R,0.0,36,Collision,1:22.418
5120,249,806,169,1,1,1,10.0,60,Finished,1:34.003
5121,249,789,169,4,2,2,8.0,60,Finished,1:34.089
5122,249,496,73,8,3,3,6.0,60,Finished,1:34.458
5123,249,652,212,15,4,4,5.0,60,Finished,1:34.403
5124,249,137,28,3,5,5,4.0,60,Finished,1:34.252
5125,249,53,28,2,6,6,3.0,60,Finished,1:34.676
5126,249,17,170,12,7,7,2.0,60,Finished,1:33.365
5127,249,416,135,6,8,8,1.0,60,Finished,1:35.524
5128,249,300,201,20,9,9,0.0,60,Finished,1:35.369
5129,249,346,20,11,10,10,0.0,60,Finished,1:34.559
5130,249,247,77,18,11,11,0.0,60,Finished,1:35.301
5131,249,539,212,13,12,12,0.0,60,Finished,1:34.238
5132,249,600,170,10,13,13,0.0,60,Finished,1:34.876
5133,249,419,20,16,14,14,0.0,60,Finished,1:34.537
5134,249,742,77,7,15,15,0.0,60,Finished,1:35.366
